GAME_ID,Date,Start (ET),Visitor_ID,Visitor_PTS,Home_ID,Home_PTS,Notes
758,"Sat, Feb 4, 2017",9:00 PM,1610612763,107,1610612750,99,
759,"Sat, Feb 4, 2017",8:30 PM,1610612739,111,1610612752,104,
760,"Sat, Feb 4, 2017",9:00 PM,1610612749,137,1610612756,112,
761,"Sat, Feb 4, 2017",10:30 PM,1610612744,106,1610612758,109,OT
762,"Sat, Feb 4, 2017",9:00 PM,1610612743,97,1610612759,121,
763,"Sat, Feb 4, 2017",9:00 PM,1610612766,98,1610612762,105,
764,"Sat, Feb 4, 2017",7:00 PM,1610612740,91,1610612764,105,
766,"Sun, Feb 5, 2017",12:00 PM,1610612761,103,1610612751,95,
767,"Sun, Feb 5, 2017",3:00 PM,1610612757,99,1610612760,105,
768,"Mon, Feb 6, 2017",7:30 PM,1610612762,120,1610612737,95,
769,"Mon, Feb 6, 2017",9:00 PM,1610612742,87,1610612743,110,
770,"Mon, Feb 6, 2017",7:30 PM,1610612755,96,1610612765,113,
771,"Mon, Feb 6, 2017",7:00 PM,1610612760,90,1610612754,93,
772,"Mon, Feb 6, 2017",9:30 PM,1610612759,74,1610612763,89,
773,"Mon, Feb 6, 2017",8:00 PM,1610612748,115,1610612750,113,
774,"Mon, Feb 6, 2017",8:00 PM,1610612756,106,1610612740,111,
775,"Mon, Feb 6, 2017",7:00 PM,1610612747,121,1610612752,107,
776,"Mon, Feb 6, 2017",10:30 PM,1610612741,112,1610612758,107,
778,"Mon, Feb 6, 2017",7:00 PM,1610612739,140,1610612764,135,OT
779,"Tue, Feb 7, 2017",7:00 PM,1610612751,107,1610612766,111,
780,"Tue, Feb 7, 2017",8:30 PM,1610612757,114,1610612742,113,
781,"Tue, Feb 7, 2017",8:00 PM,1610612753,104,1610612745,128,
782,"Wed, Feb 8, 2017",7:30 PM,1610612743,106,1610612737,117,
783,"Wed, Feb 8, 2017",7:30 PM,1610612764,114,1610612751,110,OT
784,"Wed, Feb 8, 2017",7:30 PM,1610612747,102,1610612765,121,
785,"Wed, Feb 8, 2017",10:30 PM,1610612741,92,1610612744,123,
786,"Wed, Feb 8, 2017",7:00 PM,1610612739,132,1610612754,117,
787,"Wed, Feb 8, 2017",8:00 PM,1610612756,91,1610612763,110,
788,"Wed, Feb 8, 2017",8:00 PM,1610612748,106,1610612749,88,
789,"Wed, Feb 8, 2017",8:00 PM,1610612761,109,1610612750,112,
790,"Wed, Feb 8, 2017",8:00 PM,1610612762,127,1610612740,94,
792,"Wed, Feb 8, 2017",7:00 PM,1610612759,111,1610612755,103,
793,"Wed, Feb 8, 2017",10:30 PM,1610612738,92,1610612758,108,
794,"Thu, Feb 9, 2017",7:00 PM,1610612745,107,1610612766,95,
795,"Thu, Feb 9, 2017",8:30 PM,1610612762,105,1610612742,112,OT
796,"Thu, Feb 9, 2017",8:00 PM,1610612739,109,1610612760,118,
797,"Thu, Feb 9, 2017",7:00 PM,1610612755,112,1610612753,111,
798,"Thu, Feb 9, 2017",10:30 PM,1610612738,120,1610612757,111,
799,"Fri, Feb 10, 2017",7:30 PM,1610612748,108,1610612751,99,
800,"Fri, Feb 10, 2017",7:30 PM,1610612759,103,1610612765,92,
801,"Fri, Feb 10, 2017",8:00 PM,1610612744,122,1610612763,107,
802,"Fri, Feb 10, 2017",8:00 PM,1610612747,122,1610612749,114,
803,"Fri, Feb 10, 2017",8:00 PM,1610612740,122,1610612750,106,
804,"Fri, Feb 10, 2017",7:30 PM,1610612743,131,1610612752,123,
805,"Fri, Feb 10, 2017",10:30 PM,1610612741,97,1610612756,115,
806,"Fri, Feb 10, 2017",10:30 PM,1610612737,107,1610612758,108,
807,"Fri, Feb 10, 2017",8:00 PM,1610612754,107,1610612764,112,
809,"Sat, Feb 11, 2017",7:30 PM,1610612743,109,1610612739,125,
810,"Sat, Feb 11, 2017",9:00 PM,1610612753,80,1610612742,112,
811,"Sat, Feb 11, 2017",9:00 PM,1610612756,102,1610612745,133,
812,"Sat, Feb 11, 2017",7:00 PM,1610612749,116,1610612754,100,
813,"Sat, Feb 11, 2017",8:30 PM,1610612744,130,1610612760,114,
814,"Sat, Feb 11, 2017",7:30 PM,1610612748,109,1610612755,117,
815,"Sat, Feb 11, 2017",10:00 PM,1610612738,112,1610612762,104,
816,"Sun, Feb 12, 2017",3:30 PM,1610612741,89,1610612750,117,
817,"Sun, Feb 12, 2017",3:30 PM,1610612759,90,1610612752,94,
818,"Sun, Feb 12, 2017",9:00 PM,1610612740,99,1610612758,105,
819,"Sun, Feb 12, 2017",6:00 PM,1610612765,102,1610612761,101,
820,"Mon, Feb 13, 2017",7:30 PM,1610612763,112,1610612751,103,
821,"Mon, Feb 13, 2017",7:00 PM,1610612755,105,1610612766,99,
822,"Mon, Feb 13, 2017",8:30 PM,1610612738,111,1610612742,98,
823,"Mon, Feb 13, 2017",9:00 PM,1610612744,110,1610612743,132,
824,"Mon, Feb 13, 2017",7:00 PM,1610612759,110,1610612754,106,
825,"Mon, Feb 13, 2017",7:30 PM,1610612753,116,1610612748,107,
826,"Mon, Feb 13, 2017",8:00 PM,1610612765,89,1610612749,102,
827,"Mon, Feb 13, 2017",9:00 PM,1610612740,110,1610612756,108,
828,"Mon, Feb 13, 2017",10:30 PM,1610612737,109,1610612757,104,OT
830,"Mon, Feb 13, 2017",8:00 PM,1610612760,98,1610612764,120,
831,"Tue, Feb 14, 2017",8:00 PM,1610612761,94,1610612741,105,
832,"Tue, Feb 14, 2017",10:30 PM,1610612758,97,1610612747,96,
833,"Tue, Feb 14, 2017",8:00 PM,1610612739,116,1610612750,108,
834,"Wed, Feb 15, 2017",7:30 PM,1610612755,108,1610612738,116,
835,"Wed, Feb 15, 2017",7:30 PM,1610612749,129,1610612751,125,
836,"Wed, Feb 15, 2017",7:00 PM,1610612754,104,1610612739,113,
837,"Wed, Feb 15, 2017",9:00 PM,1610612750,112,1610612743,99,
838,"Wed, Feb 15, 2017",7:30 PM,1610612742,91,1610612765,98,
839,"Wed, Feb 15, 2017",10:30 PM,1610612758,86,1610612744,109,
840,"Wed, Feb 15, 2017",8:00 PM,1610612748,117,1610612745,109,
842,"Wed, Feb 15, 2017",8:00 PM,1610612740,95,1610612763,91,
843,"Wed, Feb 15, 2017",9:30 PM,1610612752,105,1610612760,116,
844,"Wed, Feb 15, 2017",7:00 PM,1610612759,107,1610612753,79,
845,"Wed, Feb 15, 2017",9:00 PM,1610612747,101,1610612756,137,
846,"Wed, Feb 15, 2017",7:30 PM,1610612766,85,1610612761,90,
847,"Wed, Feb 15, 2017",9:00 PM,1610612757,88,1610612762,111,
848,"Thu, Feb 16, 2017",8:00 PM,1610612738,103,1610612741,104,
849,"Thu, Feb 16, 2017",7:00 PM,1610612764,111,1610612754,98,
850,"Thu, Feb 23, 2017",8:00 PM,1610612752,104,1610612739,119,
851,"Thu, Feb 23, 2017",7:30 PM,1610612766,108,1610612765,114,OT
853,"Thu, Feb 23, 2017",8:00 PM,1610612745,129,1610612740,99,
854,"Thu, Feb 23, 2017",7:00 PM,1610612757,112,1610612753,103,
855,"Thu, Feb 23, 2017",10:30 PM,1610612743,100,1610612758,116,
856,"Fri, Feb 24, 2017",8:00 PM,1610612748,108,1610612737,90,
857,"Fri, Feb 24, 2017",8:00 PM,1610612756,121,1610612741,128,OT
858,"Fri, Feb 24, 2017",9:00 PM,1610612751,109,1610612743,129,
859,"Fri, Feb 24, 2017",7:00 PM,1610612763,92,1610612754,102,
861,"Fri, Feb 24, 2017",8:00 PM,1610612762,109,1610612749,95,
862,"Fri, Feb 24, 2017",8:00 PM,1610612742,84,1610612750,97,
863,"Fri, Feb 24, 2017",8:00 PM,1610612747,93,1610612760,110,
864,"Fri, Feb 24, 2017",7:00 PM,1610612764,112,1610612755,120,
865,"Fri, Feb 24, 2017",8:00 PM,1610612738,97,1610612761,107,
866,"Sat, Feb 25, 2017",8:30 PM,1610612741,117,1610612739,99,
867,"Sat, Feb 25, 2017",8:30 PM,1610612740,83,1610612742,96,
868,"Sat, Feb 25, 2017",10:30 PM,1610612751,95,1610612744,112,
869,"Sat, Feb 25, 2017",9:00 PM,1610612750,130,1610612745,142,
870,"Sat, Feb 25, 2017",8:00 PM,1610612754,95,1610612748,113,
871,"Sat, Feb 25, 2017",7:30 PM,1610612755,109,1610612752,110,
872,"Sat, Feb 25, 2017",7:00 PM,1610612737,86,1610612753,105,
873,"Sat, Feb 25, 2017",5:00 PM,1610612766,99,1610612758,85,
874,"Sun, Feb 26, 2017",5:00 PM,1610612763,105,1610612743,98,
875,"Sun, Feb 26, 2017",6:00 PM,1610612738,104,1610612765,98,
877,"Sun, Feb 26, 2017",3:30 PM,1610612759,119,1610612747,98,
878,"Sun, Feb 26, 2017",3:30 PM,1610612756,96,1610612749,100,
879,"Sun, Feb 26, 2017",7:00 PM,1610612740,110,1610612760,118,
880,"Sun, Feb 26, 2017",6:00 PM,1610612757,106,1610612761,112,
881,"Sun, Feb 26, 2017",5:00 PM,1610612762,102,1610612764,92,
882,"Mon, Feb 27, 2017",7:30 PM,1610612737,114,1610612738,98,
883,"Mon, Feb 27, 2017",7:00 PM,1610612749,95,1610612739,102,
884,"Mon, Feb 27, 2017",8:30 PM,1610612748,89,1610612742,96,
885,"Mon, Feb 27, 2017",9:30 PM,1610612754,117,1610612745,108,
886,"Mon, Feb 27, 2017",7:00 PM,1610612761,92,1610612752,91,
887,"Mon, Feb 27, 2017",7:00 PM,1610612744,119,1610612755,108,
888,"Mon, Feb 27, 2017",10:30 PM,1610612750,102,1610612758,88,
889,"Tue, Feb 28, 2017",8:00 PM,1610612743,125,1610612741,107,
890,"Tue, Feb 28, 2017",7:30 PM,1610612757,113,1610612765,120,OT
891,"Tue, Feb 28, 2017",10:30 PM,1610612766,109,1610612747,104,
892,"Tue, Feb 28, 2017",8:00 PM,1610612756,112,1610612763,130,
893,"Tue, Feb 28, 2017",8:00 PM,1610612762,106,1610612760,109,
894,"Tue, Feb 28, 2017",7:00 PM,1610612744,108,1610612764,112,
895,"Wed, Mar 1, 2017",7:30 PM,1610612742,95,1610612737,100,
896,"Wed, Mar 1, 2017",8:00 PM,1610612739,99,1610612738,103,
898,"Wed, Mar 1, 2017",7:30 PM,1610612755,98,1610612748,125,
899,"Wed, Mar 1, 2017",8:00 PM,1610612743,110,1610612749,98,
900,"Wed, Mar 1, 2017",8:00 PM,1610612765,86,1610612740,109,
901,"Wed, Mar 1, 2017",7:00 PM,1610612752,101,1610612753,90,
902,"Wed, Mar 1, 2017",10:30 PM,1610612751,109,1610612758,100,
903,"Wed, Mar 1, 2017",8:30 PM,1610612754,99,1610612759,100,
904,"Wed, Mar 1, 2017",7:30 PM,1610612764,105,1610612761,96,
905,"Wed, Mar 1, 2017",9:00 PM,1610612750,107,1610612762,80,
906,"Thu, Mar 2, 2017",8:00 PM,1610612744,87,1610612741,94,
907,"Thu, Mar 2, 2017",9:00 PM,1610612766,103,1610612756,120,
908,"Thu, Mar 2, 2017",10:30 PM,1610612760,109,1610612757,114,
909,"Fri, Mar 3, 2017",7:00 PM,1610612739,135,1610612737,130,
910,"Fri, Mar 3, 2017",8:30 PM,1610612763,100,1610612742,104,
911,"Fri, Mar 3, 2017",10:30 PM,1610612738,115,1610612747,95,
913,"Fri, Mar 3, 2017",9:30 PM,1610612759,101,1610612740,98,OT
914,"Fri, Mar 3, 2017",7:00 PM,1610612748,99,1610612753,110,
915,"Fri, Mar 3, 2017",7:00 PM,1610612752,102,1610612755,105,
916,"Fri, Mar 3, 2017",9:00 PM,1610612760,111,1610612756,118,
917,"Fri, Mar 3, 2017",9:00 PM,1610612751,97,1610612762,112,
918,"Fri, Mar 3, 2017",7:00 PM,1610612761,114,1610612764,106,
920,"Sat, Mar 4, 2017",9:00 PM,1610612766,112,1610612743,102,
921,"Sat, Mar 4, 2017",9:00 PM,1610612763,108,1610612745,123,
922,"Sat, Mar 4, 2017",8:00 PM,1610612739,92,1610612748,120,
923,"Sat, Mar 4, 2017",8:00 PM,1610612761,94,1610612749,101,
924,"Sat, Mar 4, 2017",6:00 PM,1610612765,136,1610612755,106,
925,"Sat, Mar 4, 2017",10:00 PM,1610612751,116,1610612757,130,
926,"Sat, Mar 4, 2017",9:00 PM,1610612750,90,1610612759,97,OT
927,"Sun, Mar 5, 2017",1:00 PM,1610612754,97,1610612737,96,
928,"Sun, Mar 5, 2017",8:30 PM,1610612760,89,1610612742,104,
929,"Sun, Mar 5, 2017",9:30 PM,1610612740,105,1610612747,97,
930,"Sun, Mar 5, 2017",3:30 PM,1610612744,112,1610612752,105,
931,"Sun, Mar 5, 2017",5:00 PM,1610612738,106,1610612756,109,
932,"Sun, Mar 5, 2017",6:00 PM,1610612762,110,1610612758,109,OT
933,"Sun, Mar 5, 2017",5:00 PM,1610612753,114,1610612764,115,
934,"Mon, Mar 6, 2017",7:30 PM,1610612744,119,1610612737,111,
935,"Mon, Mar 6, 2017",8:00 PM,1610612754,88,1610612766,100,
936,"Mon, Mar 6, 2017",7:00 PM,1610612748,106,1610612739,98,
937,"Mon, Mar 6, 2017",9:00 PM,1610612758,96,1610612743,108,
938,"Mon, Mar 6, 2017",7:30 PM,1610612741,95,1610612765,109,
940,"Mon, Mar 6, 2017",8:00 PM,1610612751,122,1610612763,109,
941,"Mon, Mar 6, 2017",7:00 PM,1610612752,113,1610612753,105,
942,"Mon, Mar 6, 2017",7:00 PM,1610612749,112,1610612755,98,
943,"Mon, Mar 6, 2017",8:30 PM,1610612745,110,1610612759,112,
944,"Mon, Mar 6, 2017",9:00 PM,1610612740,83,1610612762,88,
945,"Tue, Mar 7, 2017",8:30 PM,1610612747,111,1610612742,122,
946,"Tue, Mar 7, 2017",8:00 PM,1610612757,126,1610612760,121,
947,"Tue, Mar 7, 2017",9:00 PM,1610612764,131,1610612756,127,
948,"Wed, Mar 8, 2017",7:30 PM,1610612751,105,1610612737,110,
949,"Wed, Mar 8, 2017",9:00 PM,1610612764,123,1610612743,113,
950,"Wed, Mar 8, 2017",10:30 PM,1610612738,99,1610612744,86,
951,"Wed, Mar 8, 2017",8:00 PM,1610612762,115,1610612745,108,
952,"Wed, Mar 8, 2017",8:00 PM,1610612765,98,1610612754,115,
953,"Wed, Mar 8, 2017",7:30 PM,1610612766,101,1610612748,108,
954,"Wed, Mar 8, 2017",8:00 PM,1610612752,93,1610612749,104,
956,"Wed, Mar 8, 2017",8:00 PM,1610612761,94,1610612740,87,
957,"Wed, Mar 8, 2017",7:00 PM,1610612741,91,1610612753,98,
958,"Wed, Mar 8, 2017",8:30 PM,1610612758,104,1610612759,114,
959,"Thu, Mar 9, 2017",7:30 PM,1610612739,101,1610612765,106,
961,"Thu, Mar 9, 2017",8:00 PM,1610612759,92,1610612760,102,
962,"Thu, Mar 9, 2017",10:30 PM,1610612747,122,1610612756,110,
963,"Thu, Mar 9, 2017",10:00 PM,1610612755,108,1610612757,114,OT
964,"Fri, Mar 10, 2017",8:00 PM,1610612761,99,1610612737,105,
965,"Fri, Mar 10, 2017",8:00 PM,1610612745,115,1610612741,94,
966,"Fri, Mar 10, 2017",7:00 PM,1610612753,81,1610612766,121,
967,"Fri, Mar 10, 2017",9:00 PM,1610612751,96,1610612742,105,
968,"Fri, Mar 10, 2017",9:00 PM,1610612738,99,1610612743,119,
969,"Fri, Mar 10, 2017",8:00 PM,1610612754,85,1610612749,99,
970,"Fri, Mar 10, 2017",8:00 PM,1610612744,102,1610612750,103,
971,"Fri, Mar 10, 2017",10:30 PM,1610612764,130,1610612758,122,OT
972,"Sat, Mar 11, 2017",7:00 PM,1610612740,125,1610612766,122,OT
973,"Sat, Mar 11, 2017",9:00 PM,1610612756,100,1610612742,98,
974,"Sat, Mar 11, 2017",5:00 PM,1610612752,92,1610612765,112,
976,"Sat, Mar 11, 2017",9:00 PM,1610612737,107,1610612763,90,
977,"Sat, Mar 11, 2017",8:00 PM,1610612761,89,1610612748,104,
978,"Sat, Mar 11, 2017",8:00 PM,1610612750,95,1610612749,102,
979,"Sat, Mar 11, 2017",3:00 PM,1610612762,104,1610612760,112,
980,"Sat, Mar 11, 2017",7:00 PM,1610612739,116,1610612753,104,
981,"Sat, Mar 11, 2017",10:00 PM,1610612764,125,1610612757,124,OT
982,"Sat, Mar 11, 2017",10:30 PM,1610612743,105,1610612758,92,
983,"Sat, Mar 11, 2017",8:30 PM,1610612744,85,1610612759,107,
984,"Sun, Mar 12, 2017",3:30 PM,1610612741,80,1610612738,100,
985,"Sun, Mar 12, 2017",6:00 PM,1610612752,112,1610612751,120,
986,"Sun, Mar 12, 2017",9:00 PM,1610612739,112,1610612745,117,
987,"Sun, Mar 12, 2017",6:00 PM,1610612748,98,1610612754,102,
988,"Sun, Mar 12, 2017",9:30 PM,1610612755,118,1610612747,116,
989,"Sun, Mar 12, 2017",9:00 PM,1610612757,110,1610612756,101,
990,"Mon, Mar 13, 2017",7:00 PM,1610612741,115,1610612766,109,
991,"Mon, Mar 13, 2017",10:30 PM,1610612747,101,1610612743,129,
992,"Mon, Mar 13, 2017",8:00 PM,1610612749,93,1610612763,113,
993,"Mon, Mar 13, 2017",8:00 PM,1610612764,104,1610612750,119,
994,"Mon, Mar 13, 2017",10:30 PM,1610612753,115,1610612758,120,
995,"Mon, Mar 13, 2017",8:00 PM,1610612737,99,1610612759,107,
996,"Mon, Mar 13, 2017",7:30 PM,1610612742,78,1610612761,100,
998,"Tue, Mar 14, 2017",7:30 PM,1610612760,122,1610612751,104,
999,"Tue, Mar 14, 2017",7:00 PM,1610612765,96,1610612739,128,
1000,"Tue, Mar 14, 2017",10:30 PM,1610612755,104,1610612744,106,
1001,"Tue, Mar 14, 2017",8:00 PM,1610612757,77,1610612740,100,
1002,"Tue, Mar 14, 2017",7:30 PM,1610612754,81,1610612752,87,
1003,"Wed, Mar 15, 2017",7:30 PM,1610612750,104,1610612738,117,
1004,"Wed, Mar 15, 2017",8:00 PM,1610612763,98,1610612741,91,
1005,"Wed, Mar 15, 2017",7:30 PM,1610612762,97,1610612765,83,
1006,"Wed, Mar 15, 2017",8:00 PM,1610612747,100,1610612745,139,
1007,"Wed, Mar 15, 2017",7:00 PM,1610612766,77,1610612754,98,
1009,"Wed, Mar 15, 2017",7:30 PM,1610612740,112,1610612748,120,
1010,"Wed, Mar 15, 2017",10:00 PM,1610612758,107,1610612756,101,
1011,"Wed, Mar 15, 2017",8:00 PM,1610612757,110,1610612759,106,
1012,"Wed, Mar 15, 2017",7:00 PM,1610612742,112,1610612764,107,
1013,"Thu, Mar 16, 2017",7:30 PM,1610612763,103,1610612737,91,
1014,"Thu, Mar 16, 2017",7:00 PM,1610612762,83,1610612739,91,
1016,"Thu, Mar 16, 2017",10:30 PM,1610612753,92,1610612744,122,
1017,"Thu, Mar 16, 2017",7:30 PM,1610612751,121,1610612752,110,
1018,"Thu, Mar 16, 2017",7:00 PM,1610612760,123,1610612761,102,
1019,"Fri, Mar 17, 2017",7:30 PM,1610612738,98,1610612751,95,
1020,"Fri, Mar 17, 2017",7:30 PM,1610612761,87,1610612765,75,
1021,"Fri, Mar 17, 2017",10:30 PM,1610612749,107,1610612747,103,
1022,"Fri, Mar 17, 2017",8:00 PM,1610612750,105,1610612748,123,
1023,"Fri, Mar 17, 2017",8:00 PM,1610612745,112,1610612740,128,
1024,"Fri, Mar 17, 2017",7:00 PM,1610612742,74,1610612755,116,
1025,"Fri, Mar 17, 2017",10:00 PM,1610612753,109,1610612756,103,
1026,"Fri, Mar 17, 2017",7:00 PM,1610612741,107,1610612764,112,
1027,"Sat, Mar 18, 2017",6:00 PM,1610612757,113,1610612737,97,
1028,"Sat, Mar 18, 2017",9:00 PM,1610612762,86,1610612741,95,
1029,"Sat, Mar 18, 2017",7:00 PM,1610612764,93,1610612766,98,
1030,"Sat, Mar 18, 2017",9:30 PM,1610612745,109,1610612743,105,
1031,"Sat, Mar 18, 2017",10:30 PM,1610612749,92,1610612744,117,
1033,"Sat, Mar 18, 2017",9:00 PM,1610612759,96,1610612763,104,
1034,"Sat, Mar 18, 2017",3:00 PM,1610612758,94,1610612760,110,
1035,"Sun, Mar 19, 2017",12:00 PM,1610612742,111,1610612751,104,
1036,"Sun, Mar 19, 2017",4:30 PM,1610612756,95,1610612765,112,
1037,"Sun, Mar 19, 2017",9:30 PM,1610612739,125,1610612747,120,
1038,"Sun, Mar 19, 2017",6:00 PM,1610612757,115,1610612748,104,
1039,"Sun, Mar 19, 2017",6:00 PM,1610612750,109,1610612740,123,
1040,"Sun, Mar 19, 2017",1:00 PM,1610612738,99,1610612755,105,
1041,"Sun, Mar 19, 2017",7:00 PM,1610612758,102,1610612759,118,
1042,"Sun, Mar 19, 2017",6:00 PM,1610612754,91,1610612761,116,
1043,"Mon, Mar 20, 2017",7:30 PM,1610612764,102,1610612738,110,
1044,"Mon, Mar 20, 2017",7:00 PM,1610612737,90,1610612766,105,
1045,"Mon, Mar 20, 2017",8:00 PM,1610612743,124,1610612745,125,
1046,"Mon, Mar 20, 2017",7:00 PM,1610612762,100,1610612754,107,
1048,"Mon, Mar 20, 2017",8:00 PM,1610612744,111,1610612760,95,
1049,"Mon, Mar 20, 2017",7:00 PM,1610612755,109,1610612753,112,OT
1050,"Tue, Mar 21, 2017",7:30 PM,1610612765,96,1610612751,98,
1051,"Tue, Mar 21, 2017",8:30 PM,1610612744,112,1610612742,87,
1053,"Tue, Mar 21, 2017",7:30 PM,1610612756,97,1610612748,112,
1054,"Tue, Mar 21, 2017",9:30 PM,1610612759,100,1610612750,93,
1055,"Tue, Mar 21, 2017",8:00 PM,1610612763,82,1610612740,95,
1056,"Tue, Mar 21, 2017",10:00 PM,1610612749,93,1610612757,90,
1057,"Tue, Mar 21, 2017",7:00 PM,1610612741,120,1610612761,122,OT
1058,"Wed, Mar 22, 2017",7:30 PM,1610612754,100,1610612738,109,
1059,"Wed, Mar 22, 2017",8:00 PM,1610612765,95,1610612741,117,
1060,"Wed, Mar 22, 2017",9:00 PM,1610612739,113,1610612743,126,
1061,"Wed, Mar 22, 2017",8:00 PM,1610612755,97,1610612760,122,
1062,"Wed, Mar 22, 2017",7:00 PM,1610612766,109,1610612753,102,
1063,"Wed, Mar 22, 2017",10:30 PM,1610612749,116,1610612758,98,
1064,"Wed, Mar 22, 2017",10:30 PM,1610612752,101,1610612762,108,
1065,"Wed, Mar 22, 2017",8:00 PM,1610612737,100,1610612764,104,
1066,"Thu, Mar 23, 2017",7:30 PM,1610612756,98,1610612751,126,
1068,"Thu, Mar 23, 2017",7:30 PM,1610612761,101,1610612748,84,
1069,"Thu, Mar 23, 2017",10:00 PM,1610612752,95,1610612757,110,
1070,"Thu, Mar 23, 2017",8:30 PM,1610612763,90,1610612759,97,
1071,"Fri, Mar 24, 2017",7:30 PM,1610612756,120,1610612738,130,
1072,"Fri, Mar 24, 2017",8:00 PM,1610612755,117,1610612741,107,
1073,"Fri, Mar 24, 2017",7:00 PM,1610612739,112,1610612766,105,
1074,"Fri, Mar 24, 2017",10:30 PM,1610612758,100,1610612744,114,
1075,"Fri, Mar 24, 2017",8:00 PM,1610612740,107,1610612745,117,
1076,"Fri, Mar 24, 2017",7:00 PM,1610612743,125,1610612754,117,
1077,"Fri, Mar 24, 2017",10:30 PM,1610612750,119,1610612747,130,OT
1078,"Fri, Mar 24, 2017",8:00 PM,1610612737,97,1610612749,100,
1079,"Fri, Mar 24, 2017",7:00 PM,1610612765,87,1610612753,115,
1080,"Fri, Mar 24, 2017",7:00 PM,1610612751,108,1610612764,129,
1081,"Sat, Mar 25, 2017",7:30 PM,1610612764,127,1610612739,115,
1082,"Sat, Mar 25, 2017",8:30 PM,1610612761,94,1610612742,86,
1084,"Sat, Mar 25, 2017",10:00 PM,1610612750,100,1610612757,112,
1085,"Sat, Mar 25, 2017",8:30 PM,1610612752,98,1610612759,106,
1086,"Sun, Mar 26, 2017",1:00 PM,1610612751,107,1610612737,92,
1087,"Sun, Mar 26, 2017",6:00 PM,1610612748,108,1610612738,112,
1088,"Sun, Mar 26, 2017",1:00 PM,1610612756,106,1610612766,120,
1089,"Sun, Mar 26, 2017",8:00 PM,1610612740,115,1610612743,90,
1090,"Sun, Mar 26, 2017",8:00 PM,1610612763,94,1610612744,106,
1091,"Sun, Mar 26, 2017",3:30 PM,1610612760,125,1610612745,137,
1092,"Sun, Mar 26, 2017",6:00 PM,1610612755,94,1610612754,107,
1094,"Sun, Mar 26, 2017",9:30 PM,1610612757,97,1610612747,81,
1095,"Sun, Mar 26, 2017",3:30 PM,1610612741,109,1610612749,94,
1096,"Mon, Mar 27, 2017",8:30 PM,1610612760,92,1610612742,91,
1097,"Mon, Mar 27, 2017",7:30 PM,1610612765,95,1610612752,109,
1098,"Mon, Mar 27, 2017",10:30 PM,1610612763,90,1610612758,91,
1099,"Mon, Mar 27, 2017",8:00 PM,1610612739,74,1610612759,103,
1100,"Mon, Mar 27, 2017",7:30 PM,1610612753,112,1610612761,131,
1101,"Mon, Mar 27, 2017",10:30 PM,1610612740,100,1610612762,108,
1102,"Tue, Mar 28, 2017",7:30 PM,1610612756,91,1610612737,95,
1103,"Tue, Mar 28, 2017",7:30 PM,1610612755,106,1610612751,101,
1104,"Tue, Mar 28, 2017",7:00 PM,1610612749,118,1610612766,108,
1105,"Tue, Mar 28, 2017",7:30 PM,1610612748,97,1610612765,96,
1106,"Tue, Mar 28, 2017",8:00 PM,1610612744,113,1610612745,106,
1107,"Tue, Mar 28, 2017",7:00 PM,1610612750,115,1610612754,114,
1108,"Tue, Mar 28, 2017",10:30 PM,1610612764,119,1610612747,108,
1109,"Tue, Mar 28, 2017",10:00 PM,1610612743,113,1610612757,122,
1110,"Wed, Mar 29, 2017",7:30 PM,1610612749,103,1610612738,100,
1112,"Wed, Mar 29, 2017",8:00 PM,1610612754,97,1610612763,110,
1113,"Wed, Mar 29, 2017",8:00 PM,1610612742,118,1610612740,121,
1114,"Wed, Mar 29, 2017",7:30 PM,1610612748,105,1610612752,88,
1115,"Wed, Mar 29, 2017",7:00 PM,1610612760,114,1610612753,106,OT
1116,"Wed, Mar 29, 2017",7:00 PM,1610612737,99,1610612755,92,
1117,"Wed, Mar 29, 2017",10:30 PM,1610612762,112,1610612758,82,
1118,"Wed, Mar 29, 2017",9:30 PM,1610612744,110,1610612759,98,
1119,"Wed, Mar 29, 2017",7:30 PM,1610612766,110,1610612761,106,
1120,"Thu, Mar 30, 2017",8:00 PM,1610612739,93,1610612741,99,
1121,"Thu, Mar 30, 2017",7:30 PM,1610612751,89,1610612765,90,
1122,"Thu, Mar 30, 2017",8:00 PM,1610612747,104,1610612750,119,
1124,"Thu, Mar 30, 2017",10:30 PM,1610612745,107,1610612757,117,
1125,"Fri, Mar 31, 2017",7:30 PM,1610612753,116,1610612738,117,
1126,"Fri, Mar 31, 2017",7:00 PM,1610612743,114,1610612766,122,
1127,"Fri, Mar 31, 2017",7:30 PM,1610612755,105,1610612739,122,
1128,"Fri, Mar 31, 2017",10:30 PM,1610612745,98,1610612744,107,
1129,"Fri, Mar 31, 2017",8:00 PM,1610612742,90,1610612763,99,
1130,"Fri, Mar 31, 2017",8:00 PM,1610612752,98,1610612748,94,
1131,"Fri, Mar 31, 2017",8:00 PM,1610612765,105,1610612749,108,OT
1132,"Fri, Mar 31, 2017",8:00 PM,1610612758,89,1610612740,117,
1133,"Fri, Mar 31, 2017",8:00 PM,1610612759,100,1610612760,95,
1134,"Fri, Mar 31, 2017",7:00 PM,1610612754,100,1610612761,111,
1135,"Fri, Mar 31, 2017",9:00 PM,1610612764,88,1610612762,95,
1136,"Sat, Apr 1, 2017",6:00 PM,1610612753,111,1610612751,121,
1137,"Sat, Apr 1, 2017",5:00 PM,1610612737,104,1610612741,106,
